# day 2009 2010 2011 2012 2013 2014 2015 2016
0 0.0 9.51282051282 8.94871794872 0.0 0.0 10.0769230769 0.0 10.6153846154
1 0.0 7.35897435897 6.28205128205 8.15384615385 0.0 10.2564102564 0.0 7.30769230769
2 0.0 9.35897435897 0.0 6.94871794872 4.89743589744 9.94871794872 0.0 3.51282051282
3 0.0 8.33333333333 0.0 6.5641025641 7.28205128205 1.05128205128 5.15384615385 0.0
4 0.0 9.07692307692 5.66666666667 7.58974358974 5.66666666667 10.1538461538 6.89743589744 0.0
5 0.0 9.53846153846 7.35897435897 7.46153846154 2.61538461538 10.3846153846 10.6666666667 0.0
6 0.0 5.28205128205 0.564102564103 8.12820512821 0.0 10.4871794872 8.89743589744 0.0
7 0.0 9.10256410256 4.10256410256 6.69230769231 0.0 5.15384615385 4.76923076923 0.0
8 0.0 7.94871794872 0.0 5.53846153846 5.61538461538 4.97435897436 1.10256410256 0.0
9 0.0 1.12820512821 6.07692307692 7.92307692308 6.05128205128 10.2820512821 5.48717948718 0.0
10 0.0 5.15384615385 6.89743589744 7.25641025641 0.0 10.1538461538 0.0 0.461538461538
11 0.0 3.89743589744 3.51282051282 1.02564102564 0.0 9.84615384615 0.0 7.58974358974
12 0.0 3.0 8.30769230769 5.74358974359 8.46153846154 9.71794871795 0.0 10.3333333333
13 0.0 0.0 8.30769230769 5.79487179487 9.4358974359 10.2564102564 3.94871794872 6.02564102564
14 0.0 6.0 7.76923076923 4.61538461538 8.89743589744 8.64102564103 10.4358974359 10.0256410256
15 2.76923076923 0.666666666667 8.87179487179 0.0 6.46153846154 9.66666666667 9.74358974359 5.35897435897
16 7.17948717949 5.05128205128 8.0 5.0 2.17948717949 9.76923076923 8.66666666667 4.17948717949
17 6.10256410256 0.0 8.76923076923 7.07692307692 5.17948717949 9.64102564103 9.97435897436 4.38461538462
18 0.0 0.0 8.48717948718 0.0 7.12820512821 7.12820512821 10.4871794872 5.53846153846
19 0.0 0.0 2.4358974359 8.28205128205 1.76923076923 9.12820512821 10.1025641026 0.0
20 0.0 0.0 7.71794871795 1.38461538462 7.17948717949 8.48717948718 10.2820512821 8.74358974359
21 0.0 0.0 8.12820512821 0.717948717949 5.51282051282 1.61538461538 4.76923076923 10.3846153846
22 0.0 0.0 5.89743589744 1.76923076923 2.05128205128 9.58974358974 5.41025641026 7.4358974359
23 0.0 0.0 8.07692307692 0.0 0.0 0.897435897436 5.23076923077 0.666666666667
24 0.0 4.89743589744 7.97435897436 3.02564102564 0.0 0.0 9.25641025641 7.97435897436
25 0.0 0.0 7.92307692308 7.23076923077 0.0 9.10256410256 0.0 0.0
26 0.0 0.0 5.23076923077 8.0 0.0 0.0 0.0 0.0
27 6.5641025641 0.0 7.92307692308 7.02564102564 0.0 9.66666666667 2.69230769231 7.0
28 3.79487179487 4.30769230769 7.61538461538 0.0 4.30769230769 9.51282051282 0.0 6.71794871795
29 2.94871794872 0.25641025641 6.12820512821 0.0 9.76923076923 10.2820512821 0.0 9.38461538462
30 5.94871794872 2.66666666667 0.0 0.0 10.1025641026 0.0 0.0 0.0
31 3.64102564103 0.0 2.89743589744 8.05128205128 9.71794871795 0.564102564103 4.51282051282 0.0
32 5.15384615385 1.69230769231 3.15384615385 7.28205128205 3.84615384615 9.5641025641 10.2307692308 9.51282051282
33 0.0 0.0 0.0 7.94871794872 0.0 0.0 10.2564102564 7.79487179487
34 4.28205128205 0.564102564103 7.0 3.35897435897 7.10256410256 0.0 9.82051282051 10.358974359
35 0.0 0.0 5.82051282051 6.07692307692 9.82051282051 0.0 10.1794871795 9.82051282051
36 0.0 0.0 6.33333333333 4.61538461538 6.97435897436 0.666666666667 9.69230769231 10.2564102564
37 0.0 0.0 7.17948717949 0.0 9.74358974359 0.0 8.87179487179 9.46153846154
38 0.0 0.0 4.20512820513 0.0 0.0 2.25641025641 0.0 10.2307692308
39 0.0 0.0 4.69230769231 7.66666666667 0.0 9.61538461538 4.41025641026 9.71794871795
40 0.0 0.0 6.0 7.35897435897 0.0 9.12820512821 9.74358974359 10.0512820513
41 0.0 0.0 6.10256410256 5.76923076923 0.0 9.5641025641 8.94871794872 9.51282051282
42 0.205128205128 4.46153846154 6.64102564103 0.0 4.61538461538 8.5641025641 8.51282051282 10.0769230769
43 0.0 4.48717948718 6.30769230769 0.0 9.53846153846 9.89743589744 9.64102564103 9.79487179487
44 0.0 6.41025641026 5.69230769231 0.0 9.23076923077 9.94871794872 9.61538461538 9.82051282051
45 0.0 6.35897435897 0.666666666667 0.0 9.10256410256 9.48717948718 8.53846153846 3.46153846154
46 0.0 6.12820512821 2.87179487179 0.0 6.38461538462 9.61538461538 8.97435897436 9.53846153846
47 0.0 4.51282051282 0.0 0.0 9.51282051282 6.38461538462 8.94871794872 0.0
48 0.0 6.35897435897 0.205128205128 5.28205128205 9.5641025641 8.84615384615 9.76923076923 0.0
49 4.82051282051 5.82051282051 0.0 2.15384615385 5.58974358974 1.15384615385 7.87179487179 0.0
50 6.30769230769 0.0 0.0 1.74358974359 0.0 8.5641025641 3.35897435897 0.0
51 3.38461538462 0.0 0.0 2.25641025641 0.0 8.74358974359 8.30769230769 0.0
52 0.0 0.0 2.51282051282 3.35897435897 4.84615384615 9.23076923077 0.179487179487 0.0
53 0.0 4.71794871795 0.0 2.0 0.0 8.61538461538 0.0 0.0
54 5.33333333333 4.02564102564 0.0 7.89743589744 0.0 8.74358974359 0.0 0.0
